timestamp,workload_type,message_rate,payload_size,batch_size,kafka_server_brokertopicmetrics_messagesin_total,kafka_server_brokertopicmetrics_bytesin_total,message_size_bytes,message_rate_variance,process_cpu_seconds_total,java_lang_memory_heapmemoryusage_used,node_disk_io_time_seconds_total,memory_usage_variance,kafka_network_requestmetrics_totaltimems,kafka_server_brokertopicmetrics_totalproducerequests_total,java_lang_threading_threadcount,request_rate_variance,node_memory_MemAvailable_bytes,node_disk_read_bytes_total,node_disk_write_bytes_total
2025-04-24T19:22:51.495516,1,466.6666666666667,90322.5714,10000,467.2565999073697,22306602.4406675,47739.512818202296,271.64263884167445,28.775480119876445,377801285.3333333,9.608853084825688,0.1132595259907885,0.027480260136586793,403.6364401903131,65.33333333333333,145.3134701501739,5164875776,13198.51552256717,6853124.380541791
2025-04-24T19:23:06.594526,1,466.6666666666667,90322.5714,10000,473.1250328941598,20927438.732653808,44232.36412717012,276.5844164964737,27.47986661137604,276888258.6666667,9.024690621633855,0.3732684905542756,0.04970480825499853,386.5476044279925,65.33333333333333,145.36599368747503,5166895104,13106.908735361436,4773281.304859892
2025-04-24T19:23:21.655713,1,466.6666666666667,90322.5714,10000,481.22366348201666,19669975.211657014,40874.91265356714,276.55187224915807,26.114109907402423,389211152,8.180558235820426,0.04498372996966387,0.04969707742671375,371.730412296983,65.33333333333333,145.36599368747503,5152047104,0,3968031.286803102
2025-04-24T19:23:36.736819,1,466.6666666666667,90322.5714,10000,488.7563376081122,18382821.052262243,37611.42237505205,276.9282885187377,24.833083326325866,288614549.3333333,7.695006719227518,0.25605908271792743,0.02222172840603542,356.20427711794525,65.33333333333333,145.36599368747503,5147639808,5825.4222222222215,4653055.999999999
2025-04-24T19:23:51.844498,1,466.6666666666667,90322.5714,10000,496.6123163615821,17114041.74692898,34461.57330997061,276.9282885187377,23.48160690177997,402043304,7.226539885265172,0.05650134591258853,0.005259142389428653,341.0595677940232,65.33333333333333,145.36599368747503,5153525760,7281.615964089687,3188346.57007622
2025-04-24T19:24:06.935678,1,466.6666666666667,90322.5714,10000,502.99470531889136,15765427.637603812,31343.128408496388,276.5461435892893,22.305548712490648,298779474.6666667,6.607322053880325,0.15256179727516878,0.005259843686335788,324.5930744588653,65.33333333333333,144.39362029340361,5150654464,7282.101426730077,4341315.791812969
2025-04-24T19:24:22.025137,1,466.6666666666667,90322.5714,10000,509.90863286129314,14441354.837125093,28321.45585786439,276.1382926233687,21.142326119376904,405545704,6.093885413340725,0.14720561590463355,0.005259259259259528,308.51847693365704,65.33333333333333,144.39362029340361,5150183424,5187.805528397477,3181125.944360502
2025-04-24T19:24:37.114863,1,466.6666666666667,90322.5714,10000,516.4699442814838,13098838.756649029,25362.247893964508,276.1635826229188,19.939466191902934,304643117.3333333,5.491872015382294,0.06256924016917773,0.022221728406035424,292.1573030553957,65.33333333333333,144.39362029340361,5150572544,7827.911111111111,4632849.066666666
2025-04-24T19:24:52.224636,1,466.6666666666667,90322.5714,10000,530.2627387945275,11156159.646965578,21038.92812142039,275.85288879144514,18.52925886532069,338654965.3333333,4.93449444588687,0.34081067310467605,0.03333555570371358,269.3905971066882,65.33333333333333,144.39362029340361,5144752128,7825.998089355935,2905902.2905511986
2025-04-24T19:25:07.329732,1,466.6666666666667,90322.5714,10000,538.2034207154021,9800599.762223987,18209.84294227752,275.78083735733213,17.294345229683255,303264696,4.463493110550489,0.15502630995549094,0.011111481493827574,253.06479211265102,65.33333333333333,142.8356927553386,5142032384,6190.06133878567,4796387.234420837
2025-04-24T19:25:22.442083,1,466.6666666666667,90322.5714,10000,545.5622879661041,8419998.085213553,15433.614586161952,276.47603319242023,16.1072590712383,225189741.33333334,3.862401931200965,0.24614210146392393,0.011110370419749794,236.22983363209437,65.33333333333333,142.8356927553386,5144322048,2912.7111111111108,2618163.1999999997
2025-04-24T19:25:37.559021,1,466.6666666666667,90322.5714,10000,555.0339291102644,6727661.322919518,12121.171283536045,276.5327381762341,14.861723772213502,310812138.6666667,3.2346800933316957,0.2580788142729935,0,215.95685704862353,65.33333333333333,142.8356927553386,5140856832,2913.2290184921762,4899231.863442389
2025-04-24T19:25:52.651404,1,466.6666666666667,90322.5714,10000,561.7629411826625,5399624.2890375815,9611.926834600226,276.03353606319297,13.64899489217625,231634784,2.589095553380137,0.12115249365262691,0.027481481481481745,199.87298290181434,65.33333333333333,142.8356927553386,5148696576,819.1635927292122,2639072.0412426116
2025-04-24T19:26:07.747638,1,466.6666666666667,90322.5714,10000,569.500778936436,4124290.859075662,7241.940681412113,275.9898428799011,12.426773617962764,363935922.6666667,2.225224118875106,0.1483278619893461,0.049701494748381835,184.67460105823076,65.33333333333333,140.9710912005131,5150748672,0,5171149.942227359
2025-04-24T19:26:22.874753,1,466.6666666666667,90322.5714,10000,575.5994694774072,2764822.5170349684,4803.379196205966,275.51764544932644,11.22153689236181,280181282.6666667,1.583141230092316,0.1622612355527619,0.04970701750487097,167.99531231359782,65.33333333333333,140.9710912005131,5154877440,0,2611336.533333333
2025-04-24T19:26:37.999380,1,466.6666666666667,90322.5714,10000,584.4768724978685,1559256.4393155256,2667.781246248049,276.0299513795499,9.934876742043839,408662024,1.0463011045458996,0.09928984648673457,0.022220247089147636,153.8804310069577,65.33333333333333,140.9710912005131,5146726400,0,5167921.070174659
2025-04-24T19:26:53.107806,1,466.6666666666667,90322.5714,10000,585.9637057725505,1241613.9843651317,2118.9264320187785,275.5411802303668,8.927952520323606,320712032,0.6715695218312718,0.17619208279984172,0.02007407407407434,150.23648790894163,65.33333333333333,140.9710912005131,5153689600,0,2637823.9999999995
2025-04-24T19:27:08.216546,0,600,3497.08,0,581.4705005175348,2289009.11212084,3936.586826130508,262.617664172432,9.188770780781175,326951581.3333333,0.760334870143084,0.22668090752077338,0.022220740839499587,163.36555499026335,65.33333333333333,138.91001308637544,5135749120,0,9570743.344740234
2025-04-24T19:27:23.325666,0,600,3497.08,0,575.4410464414534,3661997.5438941205,6363.810101034737,244.6643832768405,10.38293269028154,362426712,1.290161857945356,0.16509793683020882,0.0222227160603569,180.34132854275728,65.33333333333333,138.91001308637544,5136044032,273.07880350237787,32830444.01973421
2025-04-24T19:27:38.459206,0,600,3497.08,0,569.5057981438922,5044782.891528219,8858.17652422495,227.44744345366396,11.55068881820669,281396013.3333333,2.057178546115467,0.19887398014132301,0.0021481481481478784,197.38250206136735,65.33333333333333,138.91001308637544,5137235968,2912.905304798098,58897397.78207436
2025-04-24T19:27:53.533070,0,600,3497.08,0,563.7874954824721,6431779.060424348,11408.161961662932,223.76054327845932,12.649071686269187,293218341.3333333,2.693997277231197,0.14836900309013346,0,214.5957382605675,65.33333333333333,138.91001308637544,5125488640,4460.188004177871,80320339.91866487
2025-04-24T19:28:08.631948,0,600,3497.08,0,556.3399555090842,7735408.446256517,13904.103722297205,219.89938211792588,13.956545998328957,234730306.66666666,3.2066441639006045,0.2504989294742815,0,230.24048954042428,65.33333333333333,146.3772657955824,5142233088,4277.854317585885,80058132.17190348
2025-04-24T19:28:23.720254,0,600,3497.08,0,550.5763056788478,9125387.010754198,16574.245779615976,220.4133801907535,15.060588332290044,257744736,4.018890962933853,0.2000472042114743,0,247.42723811862953,65.33333333333333,146.3772657955824,5132054528,4641.927025465535,84774512.0661304
2025-04-24T19:28:38.850962,0,600,3497.08,0,544.5448676565527,10493899.202150052,19270.954195768147,219.10203454673146,16.204362169769578,337265242.6666667,4.635880090942262,0.27965259508056445,0.005258090794638497,264.2483229011704,65.33333333333333,146.3772657955824,5122396160,3093.861773265501,84854891.87568036
2025-04-24T19:28:54.009678,0,600,3497.08,0,537.5628034917337,11813648.107474666,21976.312406176985,220.08791506962996,17.367469109523395,328063736,5.241792594827675,0.26641746368149616,0.007405103597399327,280.26145900581014,65.33333333333333,146.3772657955824,5118394368,3002.865838757692,86817583.18707928
2025-04-24T19:29:09.146701,0,600,3497.08,0,530.1421238944263,13107623.250641156,24724.734481298143,215.17796354213652,18.580425873204117,288912104,5.7979861768936605,0.3074340907478832,0.007402636819235011,295.7692618047735,65.33333333333333,149.82458875898408,5126279168,90.96158116811014,79514430.02442816
2025-04-24T19:29:24.221585,0,600,3497.08,0,524.1180907607837,14476637.742733348,27620.946496465676,215.10010586839718,19.769753713623263,409527018.6666667,6.34349827387802,0.09365213070579917,0.0021472415350553,312.56863192239547,65.33333333333333,149.82458875898408,5125894144,3275.635329660565,75053813.39968012
2025-04-24T19:29:39.337443,0,600,3497.08,0,517.69601032852,15829833.785907745,30577.46915194969,216.76984728097975,20.941261131098546,395060186.6666667,7.043943513726869,0.1485130920604931,0.022213336887467235,329.13737212141626,65.33333333333333,149.82458875898408,5135572992,3457.3846598103023,74306293.07625669
2025-04-24T19:29:54.400738,0,600,3497.08,0,511.65817651103725,17199145.069394745,33614.522075410896,220.80720154375055,22.05702681467309,321266746.6666667,7.747442428324844,0.18406966618297615,0.022220247089147636,346.05102513366734,65.33333333333333,149.82458875898408,5138329600,3549.7089018265856,79127835.38509399
2025-04-24T19:30:09.500030,0,600,3497.08,0,503.95742262326604,18477251.043735135,36664.30974973024,216.34891597736004,23.341026444652282,313409461.3333333,8.314359188456237,0.12300503972555894,0.029628971208047226,361.3077738094403,65.33333333333333,150.3166241094418,5137461248,3549.4722808576817,80875271.9920009
2025-04-24T19:30:24.632499,0,600,3497.08,0,497.21085905541094,19813370.247058246,39849.029614315354,215.3699157251592,24.56011683929742,241311352,8.973666299459014,0.20134132630748744,0.012666103728723439,377.5935502431289,65.33333333333333,150.3166241094418,5136228352,6371.413968578478,80512372.61394192
2025-04-24T19:30:39.787780,0,600,3497.08,0,490.1327907099128,21120391.965898924,43091.162979134606,211.7596165085872,25.79040131815945,233857829.33333334,10.215587559422529,0.175409488471958,0.0126669481544037,393.32362692300944,65.33333333333333,150.3166241094418,5117009920,6280.393769027356,78209743.60569766
2025-04-24T19:30:54.849225,0,600,3497.08,0,482.99331661024087,22426849.207992002,46433.042521972835,213.39583800090873,26.99592294549789,294184376,11.43801397737798,0.4179532297215503,0.012665822278515036,409.1181784693108,65.33333333333333,150.3166241094418,5102682112,4642.236494144314,86733180.02622281
2025-04-24T19:31:09.953998,0,600,3497.08,0,475.72771254258225,23725430.491480052,49871.86969764012,211.367311466681,28.350870326464133,255241210.66666666,12.137456803550439,0.41846049521470907,0.007407407407407407,424.6115416595039,65.33333333333333,146.93620093435516,5114081280,1820.4039910224217,78500553.14326347
2025-04-24T19:31:25.046613,0,600,3497.08,0,468.7351990822115,25039945.922051135,53420.23805995284,212.14355706546317,29.617120447293818,388492736,13.386169320745317,0.09825860552202483,0.04444246922359007,440.63669820687426,65.33333333333333,146.93620093435516,5123833856,7099.733333333333,78494651.73333332
2025-04-24T19:31:40.220029,0,600,3497.08,0,460.81169264017626,26299438.78274171,57071.98667651336,209.30825852585198,30.9190403441866,281201626.6666667,15.089831703697469,0.2713056451245424,0.06666814818107068,455.5316207890989,65.33333333333333,146.93620093435516,5094440960,8828.959356458747,71726283.77147175
2025-04-24T19:31:55.325360,0,600,3497.08,0,457.54571352390576,26522127.48214261,57966.07136339588,208.33058774036797,31.904058144142013,275121821.3333333,16.916929208445307,0.16541407946621964,0.07192272936017685,457.5527301814508,65.33333333333333,146.93620093435516,5119918080,8737.939156907623,76657758.18315148
2025-04-24T19:32:10.441621,0,600,3497.08,0,456.94929763257977,25950157.85374479,56790.01584681412,209.4723834998058,32.040899879765355,208187640,18.45262736898238,0.16957158327866673,0.03703539101965839,449.5712822239998,65.33333333333333,143.8474071463657,5104619520,6917.227740372865,75867971.82410063
2025-04-24T19:32:25.550108,1,466.6666666666667,90215.8478,10000,463.04865684104175,24567438.86933977,53055.84738532874,234.12577926361243,31.194343659289686,300183994.6666667,18.544479878192114,0.288755887882474,0.00740691361316653,432.51227033683347,65.33333333333333,143.8474071463657,5115166720,3640.646179143613,51903600.38219675
2025-04-24T19:32:40.643592,1,466.6666666666667,90215.8478,10000,468.7742293105808,23180933.626160815,49450.10236644764,257.2859107097154,30.035037170133773,310750877.3333333,18.47753632848953,0.33780678713073353,0.0021480049478180244,415.33204461175217,65.33333333333333,143.8474071463657,5112995840,3549.6300246650226,35250192.56494012
2025-04-24T19:32:55.717339,1,466.6666666666667,90215.8478,10000,476.08389056897676,21877360.032697394,45952.74166187676,277.03304275104165,28.719047278483497,347860901.3333333,18.065788181142032,0.21093765265344283,0.03488811359747589,399.708109094226,65.33333333333333,143.8474071463657,5115342848,0,11166515.2
2025-04-24T19:33:10.782558,1,466.6666666666667,90215.8478,10000,481.8584319173719,20487435.425700616,42517.54056513794,276.578270176107,27.51132584360508,295936394.6666667,17.29857736769169,0.13610538177364284,0.03488888888888916,382.4639694635064,65.33333333333333,148.54885649301383,5116682240,0,8180257.611449398
2025-04-24T19:33:25.861585,1,466.6666666666667,90215.8478,10000,488.1992807648453,19119790.088588726,39163.90466334649,277.1038930495484,26.338681750843687,218142794.66666666,17.036228782339606,0.25726298932516334,0.0348904395750925,365.66266117007285,65.33333333333333,148.54885649301383,5112012800,0,4835604.862546393
2025-04-24T19:33:40.940673,1,466.6666666666667,90215.8478,10000,495.18810762640203,17800526.532946467,35946.99924897265,277.12916271485926,25.166420630477564,304619848,16.505862623058956,0.24101639210395778,0.029630288080475863,349.7577388491455,65.33333333333333,148.54885649301383,5109940224,819.1453903073129,4577475.457191743
2025-04-24T19:33:56.019155,1,466.6666666666667,90215.8478,10000,502.58412892224464,16506123.045237167,32842.50754323134,277.04783711571054,23.92546980561465,214606312,16.12387107639839,0.04817757363587896,0.02962831281572671,334.15085137662317,65.33333333333333,148.54885649301383,5110362112,819.1817959600899,4900345.503433257
2025-04-24T19:34:11.101722,1,466.6666666666667,90215.8478,10000,508.7436755717423,15137196.448495822,29754.07297493017,276.43161099186096,22.745558391622506,336388736,15.829675554105311,0.21588079351053574,0.029629629629629627,317.3933180354098,65.33333333333333,152.0761202442778,5109686272,819.1453903073129,3489741.39501811
2025-04-24T19:34:26.183783,1,466.6666666666667,90215.8478,10000,515.0328586114824,13784166.022827348,26763.66331264604,276.00900192968817,21.560879927137623,239017408,15.296924615357627,0.041853918921876156,0,300.84663993066886,65.33333333333333,152.0761202442778,5104750592,0,3394005.4224632205
2025-04-24T19:34:41.285877,1,466.6666666666667,90215.8478,10000,521.2486754664815,12414919.601692595,23817.652084357054,276.5302224359826,20.40949888335062,348578581.3333333,14.88109022266198,0.28991266520572956,0,283.9940211785015,65.33333333333333,152.0761202442778,5105373184,0,4333648.460068441
2025-04-24T19:34:56.387449,1,466.6666666666667,90215.8478,10000,528.9465558861506,11137192.103379555,21055.420400122053,276.6645824307875,19.062708216383175,290338058.6666667,14.310676341384681,0.07366957035540549,0,268.7468421939033,65.33333333333333,152.0761202442778,5111373824,0,2623806.5777777773
2025-04-24T19:35:11.520763,1,466.6666666666667,90215.8478,10000,535.7045114839688,9801021.006575301,18295.57301921024,277.0872591595989,17.85522595925212,391186122.6666667,14.153790015858982,0.2214547002319006,0,252.50696476565406,65.33333333333333,152.91730140480144,5107908608,0,4552031.283327408
